Product_ID,Product_Name,Category,Brand,Description,Price_INR,Weight,Flavor,Color,Image_Path,AI_Image_Prompt
319,Swaad Plus Milk 1L,Dairy,Swaad Plus,Premium milk 1l for Indian households.,811,1kg,plain,yellow,images/319.png,"Photorealistic Milk 1L, fictional brand 'Swaad Plus', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
320,Namma Choice Sugar 1kg,Grocery,Namma Choice,Premium sugar 1kg for Indian households.,998,2kg,mint,red,images/320.png,"Photorealistic Sugar 1kg, fictional brand 'Namma Choice', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
321,PureHarvest India Lunch Box,Kitchen,PureHarvest India,Premium lunch box for Indian households.,361,1L,classic,black,images/321.png,"Photorealistic Lunch Box, fictional brand 'PureHarvest India', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
322,Namma Choice Hair Oil,Personal Care,Namma Choice,Premium hair oil for Indian households.,796,500ml,classic,red,images/322.png,"Photorealistic Hair Oil, fictional brand 'Namma Choice', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
323,Daily Harvest Soap,Personal Care,Daily Harvest,Premium soap for Indian households.,953,500ml,herbal,black,images/323.png,"Photorealistic Soap, fictional brand 'Daily Harvest', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
324,Annapurna Foods Butter 500g,Dairy,Annapurna Foods,Premium butter 500g for Indian households.,917,200g,masala,white,images/324.png,"Photorealistic Butter 500g, fictional brand 'Annapurna Foods', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
325,Swaad Plus Paneer 200g,Dairy,Swaad Plus,Premium paneer 200g for Indian households.,1110,500ml,mint,black,images/325.png,"Photorealistic Paneer 200g, fictional brand 'Swaad Plus', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
326,Arogya Life Face Wash,Personal Care,Arogya Life,Premium face wash for Indian households.,896,250ml,vanilla,white,images/326.png,"Photorealistic Face Wash, fictional brand 'Arogya Life', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
327,Daily Harvest Toothpaste,Personal Care,Daily Harvest,Premium toothpaste for Indian households.,1216,500g,spicy,orange,images/327.png,"Photorealistic Toothpaste, fictional brand 'Daily Harvest', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
328,Namma Choice Fry Pan,Kitchen,Namma Choice,Premium fry pan for Indian households.,1486,500ml,plain,blue,images/328.png,"Photorealistic Fry Pan, fictional brand 'Namma Choice', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
329,Swaad Plus Pressure Cooker 3L,Kitchen,Swaad Plus,Premium pressure cooker 3l for Indian households.,223,1kg,mint,blue,images/329.png,"Photorealistic Pressure Cooker 3L, fictional brand 'Swaad Plus', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
330,Desi Basket Cheese 200g,Dairy,Desi Basket,Premium cheese 200g for Indian households.,143,1L,classic,brown,images/330.png,"Photorealistic Cheese 200g, fictional brand 'Desi Basket', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
331,Swaad Plus Salt 1kg,Grocery,Swaad Plus,Premium salt 1kg for Indian households.,715,1kg,herbal,green,images/331.png,"Photorealistic Salt 1kg, fictional brand 'Swaad Plus', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
332,Desi Basket Body Lotion,Personal Care,Desi Basket,Premium body lotion for Indian households.,1310,100g,natural,brown,images/332.png,"Photorealistic Body Lotion, fictional brand 'Desi Basket', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
333,Namma Choice Jaggery 500g,Grocery,Namma Choice,Premium jaggery 500g for Indian households.,606,1kg,plain,blue,images/333.png,"Photorealistic Jaggery 500g, fictional brand 'Namma Choice', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
334,Desi Basket Keyboard,Electronics,Desi Basket,Premium keyboard for Indian households.,27,1kg,masala,black,images/334.png,"Photorealistic Keyboard, fictional brand 'Desi Basket', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
335,Bharat Fresh Lunch Box,Kitchen,Bharat Fresh,Premium lunch box for Indian households.,776,2kg,vanilla,brown,images/335.png,"Photorealistic Lunch Box, fictional brand 'Bharat Fresh', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
336,PureHarvest India Bluetooth Speaker,Electronics,PureHarvest India,Premium bluetooth speaker for Indian households.,1437,500ml,spicy,brown,images/336.png,"Photorealistic Bluetooth Speaker, fictional brand 'PureHarvest India', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
337,Swaad Plus Hair Oil,Personal Care,Swaad Plus,Premium hair oil for Indian households.,383,500ml,spicy,red,images/337.png,"Photorealistic Hair Oil, fictional brand 'Swaad Plus', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
338,FreshRoots Power Bank,Electronics,FreshRoots,Premium power bank for Indian households.,470,100g,natural,white,images/338.png,"Photorealistic Power Bank, fictional brand 'FreshRoots', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
339,Annapurna Foods Milk 1L,Dairy,Annapurna Foods,Premium milk 1l for Indian households.,930,2kg,natural,green,images/339.png,"Photorealistic Milk 1L, fictional brand 'Annapurna Foods', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
340,Arogya Life Water Bottle,Kitchen,Arogya Life,Premium water bottle for Indian households.,1413,100g,vanilla,brown,images/340.png,"Photorealistic Water Bottle, fictional brand 'Arogya Life', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
341,Daily Harvest Sugar 1kg,Grocery,Daily Harvest,Premium sugar 1kg for Indian households.,1187,250ml,spicy,blue,images/341.png,"Photorealistic Sugar 1kg, fictional brand 'Daily Harvest', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
342,Swaad Plus Ghee 1L,Dairy,Swaad Plus,Premium ghee 1l for Indian households.,722,100g,mint,black,images/342.png,"Photorealistic Ghee 1L, fictional brand 'Swaad Plus', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
343,Bharat Fresh Power Bank,Electronics,Bharat Fresh,Premium power bank for Indian households.,1323,500ml,vanilla,yellow,images/343.png,"Photorealistic Power Bank, fictional brand 'Bharat Fresh', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
344,FreshRoots Bluetooth Speaker,Electronics,FreshRoots,Premium bluetooth speaker for Indian households.,232,1L,herbal,red,images/344.png,"Photorealistic Bluetooth Speaker, fictional brand 'FreshRoots', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
345,Swaad Plus Soap,Personal Care,Swaad Plus,Premium soap for Indian households.,1321,2kg,vanilla,blue,images/345.png,"Photorealistic Soap, fictional brand 'Swaad Plus', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
346,Bharat Fresh Rice 5kg,Grocery,Bharat Fresh,Premium rice 5kg for Indian households.,661,250ml,classic,yellow,images/346.png,"Photorealistic Rice 5kg, fictional brand 'Bharat Fresh', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
347,Bharat Fresh Keyboard,Electronics,Bharat Fresh,Premium keyboard for Indian households.,914,500ml,plain,black,images/347.png,"Photorealistic Keyboard, fictional brand 'Bharat Fresh', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
348,Namma Choice Power Bank,Electronics,Namma Choice,Premium power bank for Indian households.,599,2kg,classic,brown,images/348.png,"Photorealistic Power Bank, fictional brand 'Namma Choice', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
349,Bharat Fresh Milk 1L,Dairy,Bharat Fresh,Premium milk 1l for Indian households.,284,100g,vanilla,green,images/349.png,"Photorealistic Milk 1L, fictional brand 'Bharat Fresh', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
350,Griha Essentials Fry Pan,Kitchen,Griha Essentials,Premium fry pan for Indian households.,1030,1kg,classic,blue,images/350.png,"Photorealistic Fry Pan, fictional brand 'Griha Essentials', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
351,Arogya Life Popcorn,Snacks,Arogya Life,Premium popcorn for Indian households.,971,1kg,vanilla,green,images/351.png,"Photorealistic Popcorn, fictional brand 'Arogya Life', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
352,FreshRoots Fry Pan,Kitchen,FreshRoots,Premium fry pan for Indian households.,348,1kg,mint,blue,images/352.png,"Photorealistic Fry Pan, fictional brand 'FreshRoots', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
353,FreshRoots Toothpaste,Personal Care,FreshRoots,Premium toothpaste for Indian households.,626,200g,classic,yellow,images/353.png,"Photorealistic Toothpaste, fictional brand 'FreshRoots', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
354,Bharat Fresh Fry Pan,Kitchen,Bharat Fresh,Premium fry pan for Indian households.,1299,500g,masala,red,images/354.png,"Photorealistic Fry Pan, fictional brand 'Bharat Fresh', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
355,Annapurna Foods Lunch Box,Kitchen,Annapurna Foods,Premium lunch box for Indian households.,1159,500g,vanilla,red,images/355.png,"Photorealistic Lunch Box, fictional brand 'Annapurna Foods', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
356,Griha Essentials Shampoo,Personal Care,Griha Essentials,Premium shampoo for Indian households.,468,200g,classic,white,images/356.png,"Photorealistic Shampoo, fictional brand 'Griha Essentials', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
357,Annapurna Foods Power Bank,Electronics,Annapurna Foods,Premium power bank for Indian households.,1127,250ml,masala,black,images/357.png,"Photorealistic Power Bank, fictional brand 'Annapurna Foods', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
358,PureHarvest India Water Bottle,Kitchen,PureHarvest India,Premium water bottle for Indian households.,1014,1kg,herbal,brown,images/358.png,"Photorealistic Water Bottle, fictional brand 'PureHarvest India', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
